"id","system_id","version","modified_user_id","modified_user_name","modified_datetime","operation_type","effective_start_datetime","effective_end_datetime","entity_status","owner_id","Name","Description","BlendChemicalName","Abbreviation","BlendRecipeName","BlendRecipeDescription","BlendChemicalDescription","IsBaseBlend","BlendRecipeId","AdditionMethod","UnitSystemId","AdditiveBlendMethod","UnitId","UnitDescription","UnitName","BlendChemicalSystemId","BlendRecipeSystemId","BlendChemicalId","Amount"
33,29,1,"0","",2018-09-28 18:10:49,1,2017-09-28 18:10:49,9999-12-31 23:59:59,0,14,,,GSS-1,%,"1:1:2 'G' (Sask)",,"",0,14,1,81,1,1,,Percent,39,14,41,20.00
35,31,1,"0","",2018-09-28 18:10:49,1,2017-09-28 18:10:49,9999-12-31 23:59:59,0,15,,,GSS-1,%,"1:1:4 'G'",,"",0,15,1,81,1,1,,Percent,39,15,41,40.00
37,33,1,"0","",2018-09-28 18:10:49,1,2017-09-28 18:10:49,9999-12-31 23:59:59,0,16,,,GSS-1,%,"1:1:4 'G' (Sask)",,"",0,16,1,81,1,1,,Percent,39,16,41,40.00
16,13,1,"0","",2018-09-28 18:10:49,1,2017-09-28 18:10:49,9999-12-31 23:59:59,0,11,,,GSS-1,%,"1:1:12 'G'",,"",0,11,1,81,1,1,,Percent,39,11,41,120.00
18,15,1,"0","",2018-09-28 18:10:49,1,2017-09-28 18:10:49,9999-12-31 23:59:59,0,5,,,GSS-1,%,"0:1:2 'G'",,"",0,5,1,81,1,1,,Percent,39,5,41,20.00
20,17,1,"0","",2018-09-28 18:10:49,1,2017-09-28 18:10:49,9999-12-31 23:59:59,0,6,,,GSS-1,%,"0:1:4 'G'",,"",0,6,1,81,1,1,,Percent,39,6,41,40.00
51,47,1,"0","",2018-09-28 18:10:49,1,2017-09-28 18:10:49,9999-12-31 23:59:59,0,23,,,GSS-1,%,"2:1:12 'G'",,"",0,23,1,81,1,1,,Percent,39,23,41,120.00
53,49,1,"0","",2018-09-28 18:10:49,1,2017-09-28 18:10:49,9999-12-31 23:59:59,0,24,,,GSS-1,%,"2:1:12 'G' (Sask)",,"",0,24,1,81,1,1,,Percent,39,24,41,120.00
39,35,1,"0","",2018-09-28 18:10:49,1,2017-09-28 18:10:49,9999-12-31 23:59:59,0,17,,,GSS-1,%,"1:1:6 'G'",,"",0,17,1,81,1,1,,Percent,39,17,41,60.00
41,37,1,"0","",2018-09-28 18:10:49,1,2017-09-28 18:10:49,9999-12-31 23:59:59,0,18,,,GSS-1,%,"1:1:6 'G' (Sask)",,"",0,18,1,81,1,1,,Percent,39,18,41,60.00
43,39,1,"0","",2018-09-28 18:10:49,1,2017-09-28 18:10:49,9999-12-31 23:59:59,0,19,,,GSS-1,%,"1:1:8 'G'",,"",0,19,1,81,1,1,,Percent,39,19,41,80.00
45,41,1,"0","",2018-09-28 18:10:49,1,2017-09-28 18:10:49,9999-12-31 23:59:59,0,20,,,GSS-1,%,"1:1:8 'G' (Sask)",,"",0,20,1,81,1,1,,Percent,39,20,41,80.00
55,51,1,"0","",2018-09-28 18:10:49,1,2017-09-28 18:10:49,9999-12-31 23:59:59,0,25,,,GSS-1,%,"2:1:2 'G'",,"",0,25,1,81,1,1,,Percent,39,25,41,20.00
57,53,1,"0","",2018-09-28 18:10:50,1,2017-09-28 18:10:50,9999-12-31 23:59:59,0,26,,,GSS-1,%,"2:1:2 'G' (Sask)",,"",0,26,1,81,1,1,,Percent,39,26,41,20.00
59,55,1,"0","",2018-09-28 18:10:50,1,2017-09-28 18:10:50,9999-12-31 23:59:59,0,27,,,GSS-1,%,"2:1:4 'G'",,"",0,27,1,81,1,1,,Percent,39,27,41,40.00
61,57,1,"0","",2018-09-28 18:10:50,1,2017-09-28 18:10:50,9999-12-31 23:59:59,0,28,,,GSS-1,%,"2:1:4 'G' (Sask)",,"",0,28,1,81,1,1,,Percent,39,28,41,40.00
63,59,1,"0","",2018-09-28 18:10:50,1,2017-09-28 18:10:50,9999-12-31 23:59:59,0,29,,,GSS-1,%,"2:1:6 'G'",,"",0,29,1,81,1,1,,Percent,39,29,41,60.00
65,61,1,"0","",2018-09-28 18:10:50,1,2017-09-28 18:10:50,9999-12-31 23:59:59,0,30,,,GSS-1,%,"2:1:6 'G' (Sask)",,"",0,30,1,81,1,1,,Percent,39,30,41,60.00
67,63,1,"0","",2018-09-28 18:10:50,1,2017-09-28 18:10:50,9999-12-31 23:59:59,0,31,,,GSS-1,%,"2:1:8 'G'",,"",0,31,1,81,1,1,,Percent,39,31,41,80.00
5,5,1,"0","",2018-09-28 18:10:49,1,2017-09-28 18:10:49,9999-12-31 23:59:59,0,4,,,GSS-1,%,"0:1:12 'G'",,"",0,4,1,81,1,1,,Percent,39,4,41,120.00
69,65,1,"0","",2018-09-28 18:10:50,1,2017-09-28 18:10:50,9999-12-31 23:59:59,0,32,,,GSS-1,%,"2:1:8 'G' (Sask)",,"",0,32,1,81,1,1,,Percent,39,32,41,80.00
311,307,1,"0","",2018-09-28 18:10:52,1,2017-09-28 18:10:52,9999-12-31 23:59:59,0,88,,,GSS-1,%,ThixLite HT (SK) ,,"",0,88,2,81,1,1,,Percent,39,87,41,12.00
304,300,1,"0","",2018-09-28 18:10:52,1,2017-09-28 18:10:52,9999-12-31 23:59:59,0,87,,,GSS-1,%,ThixLite HT (AB) ,,"",0,87,2,81,1,1,,Percent,39,86,41,12.00
551,544,1,"0","",2018-09-28 18:10:56,1,2017-09-28 18:10:56,9999-12-31 23:59:59,0,240,,,GSS-1,%,PRODUCTIONmix HZ,,"",0,240,2,81,1,1,,Percent,39,238,41,57.00
423,418,1,"0","",2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,183,,,LCC-1,%,LCC-9,,"",0,183,2,81,1,1,,Percent,46,181,48,272.00
72,68,1,"0","",2018-09-28 18:10:50,1,2017-09-28 18:10:50,9999-12-31 23:59:59,0,33,,,LCG-1,%,ASC IV,,"",0,33,2,81,1,1,,Percent,49,33,51,375.00
71,67,1,"0","",2018-09-28 18:10:50,1,2017-09-28 18:10:50,9999-12-31 23:59:59,0,33,,,LCG-2,%,ASC IV,,"",0,33,2,81,1,1,,Percent,50,33,53,125.00
421,416,1,"0","",2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,183,,,LCG-2,%,LCC-9,,"",0,183,2,81,1,1,,Percent,50,181,53,182.00
422,417,1,"0","",2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,183,,,LCG-5,%,LCC-9,,"",0,183,2,81,1,1,,Percent,52,181,55,182.00
121,117,1,"0","",2018-09-28 18:10:50,1,2017-09-28 18:10:50,9999-12-31 23:59:59,0,42,,,LTR-3,%,Glacial Mix,,"",0,42,2,81,1,1,,Percent,54,42,58,1.00
250,246,1,"0","",2018-09-28 18:10:52,1,2017-09-28 18:10:52,9999-12-31 23:59:59,0,69,,,Micromix,%,SanSeal HT,,"",0,69,2,81,1,1,,Percent,57,69,61,800.00
122,118,1,"0","",2018-09-28 18:10:50,1,2017-09-28 18:10:50,9999-12-31 23:59:59,0,42,,,NaCl,%,Glacial Mix,,"",0,42,2,81,1,1,,Percent,58,42,62,43.00
124,120,1,"0","",2018-09-28 18:10:50,1,2017-09-28 18:10:50,9999-12-31 23:59:59,0,43,,,SCA-1,%,iBond,,"",0,43,2,81,1,1,,Percent,62,43,67,10.00
119,115,1,"0","",2018-09-28 18:10:50,1,2017-09-28 18:10:50,9999-12-31 23:59:59,0,42,,,SCA-1,%,Glacial Mix,,"",0,42,2,81,1,1,,Percent,62,42,67,582.00
115,111,1,"0","",2018-09-28 18:10:50,1,2017-09-28 18:10:50,9999-12-31 23:59:59,0,41,,,SCA-1,%,Expandomix LWL,,"",0,41,2,81,1,1,,Percent,62,41,67,55.00
131,127,1,"0","",2018-09-28 18:10:50,1,2017-09-28 18:10:50,9999-12-31 23:59:59,0,44,,,SCA-1,%,iGain (SK),,"",0,44,2,81,1,1,,Percent,62,44,67,11.00
141,137,1,"0","",2018-09-28 18:10:50,1,2017-09-28 18:10:50,9999-12-31 23:59:59,0,46,,,SCA-1,%,iPrime (AB),,"",0,46,2,81,1,1,,Percent,62,46,67,10.00
75,71,1,"0","",2018-09-28 18:10:50,1,2017-09-28 18:10:50,9999-12-31 23:59:59,0,34,,,SCA-1,%,Expandomix,,"",0,34,2,81,1,1,,Percent,62,34,67,55.00
87,83,1,"0","",2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,36,,,SCA-1,%,EXPANDOmix PRO HT (Sask),,"",0,36,2,81,1,1,,Percent,62,36,67,14.00
81,77,1,"0","",2018-09-28 18:10:50,1,2017-09-28 18:10:50,9999-12-31 23:59:59,0,35,,,SCA-1,%,EXPANDOmix PRO HT,,"",0,35,2,81,1,1,,Percent,62,35,67,14.00
93,89,1,"0","",2018-09-28 18:10:50,1,2017-09-28 18:10:50,9999-12-31 23:59:59,0,37,,,SCA-1,%,EXPANDOmix PRO LT,,"",0,37,2,81,1,1,,Percent,62,37,67,14.00
99,95,1,"0","",2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,38,,,SCA-1,%,EXPANDOmix PRO LT (Sask),,"",0,38,2,81,1,1,,Percent,62,38,67,14.00
244,240,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,66,,,SCA-1,%,Proteus Pro,,"",0,66,2,81,1,1,,Percent,62,66,67,22.00
247,243,1,"0","",2018-09-28 18:10:52,1,2017-09-28 18:10:52,9999-12-31 23:59:59,0,67,,,SCA-1,%,RAS II,,"",0,67,2,81,1,1,,Percent,62,67,67,800.00
240,236,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,65,,,SCA-1,%,Proteus LCS,,"",0,65,2,81,1,1,,Percent,62,65,67,44.00
233,229,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,63,,,SCA-1,%,PRODUCTIONmix THX ,,"",0,63,2,81,1,1,,Percent,62,63,67,15.00
272,268,1,"0","",2018-09-28 18:10:52,1,2017-09-28 18:10:52,9999-12-31 23:59:59,0,75,,,SCA-1,%,SURFACEmix LW (SK) ,,"",0,75,2,81,1,1,,Percent,62,75,67,15.00
200,196,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,56,,,SCA-1,%,PRODUCTIONmix 1600,,"",0,56,2,81,1,1,,Percent,62,56,67,15.00
186,182,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,53,,,SCA-1,%,LITEmix 1400 (SK),,"",0,53,2,81,1,1,,Percent,62,53,67,29.00
208,204,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,57,,,SCA-1,%,PRODUCTIONmix 1600 (SK),,"",0,57,2,81,1,1,,Percent,62,57,67,15.00
214,210,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,58,,,SCA-1,%,PRODUCTIONmix 1725,,"",0,58,2,81,1,1,,Percent,62,58,67,56.00
178,174,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,52,,,SCA-1,%,LITEmix 1400 (AB),,"",0,52,2,81,1,1,,Percent,62,52,67,29.00
170,166,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,51,,,SCA-1,%,LITEmix 1325 (SK),,"",0,51,2,81,1,1,,Percent,62,51,67,41.00
162,158,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,50,,,SCA-1,%,LITEmix 1325 (AB),,"",0,50,2,81,1,1,,Percent,62,50,67,41.00
155,151,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,49,,,SCA-1,%,LCS 1820,,"",0,49,2,81,1,1,,Percent,62,49,67,80.00
146,142,1,"0","",2018-09-28 18:10:50,1,2017-09-28 18:10:50,9999-12-31 23:59:59,0,47,,,SCA-1,%,iPrime (SK),,"",0,47,2,81,1,1,,Percent,62,47,67,10.00
305,301,1,"0","",2018-09-28 18:10:52,1,2017-09-28 18:10:52,9999-12-31 23:59:59,0,87,,,SCA-1,%,ThixLite HT (AB) ,,"",0,87,2,81,1,1,,Percent,62,86,67,24.00
289,285,1,"0","",2018-09-28 18:10:52,1,2017-09-28 18:10:52,9999-12-31 23:59:59,0,81,,,SCA-1,%,SurfLite (SK) ,,"",0,81,2,81,1,1,,Percent,62,81,67,26.00
294,290,1,"0","",2018-09-28 18:10:52,1,2017-09-28 18:10:52,9999-12-31 23:59:59,0,83,,,SCA-1,%,Thermal 40 EXP,,"",0,83,2,81,1,1,,Percent,62,83,67,38.00
312,308,1,"0","",2018-09-28 18:10:52,1,2017-09-28 18:10:52,9999-12-31 23:59:59,0,88,,,SCA-1,%,ThixLite HT (SK) ,,"",0,88,2,81,1,1,,Percent,62,87,67,24.00
301,297,1,"0","",2018-09-28 18:10:52,1,2017-09-28 18:10:52,9999-12-31 23:59:59,0,85,,,SCA-1,%,THERMAmix LT,,"",0,85,2,81,1,1,,Percent,62,85,67,525.00
558,551,1,"0","",2018-09-28 18:10:56,1,2017-09-28 18:10:56,9999-12-31 23:59:59,0,244,,,SCA-1,%,LDP-C-0618,,"",0,244,2,81,1,1,,Percent,62,242,67,40.00
444,439,1,"0","",2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,192,,,SCA-1,%,THERMAmix PRO,,"",0,192,2,81,1,1,,Percent,62,190,67,23.00
458,452,1,"0","",2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,196,,,SCA-1,%,THERMAmix THX,,"",0,196,2,81,1,1,,Percent,62,194,67,525.00
461,455,1,"0","",2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,198,,,SCA-1,%,SURFACEmix THX,,"",0,198,2,81,1,1,,Percent,62,196,67,56.00
452,447,1,"0","",2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,194,,,SCA-5,%,SURFACEmix LW PRO SL (SK),,"",0,194,2,81,1,1,,Percent,63,192,68,21.00
503,497,1,"0","",2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,214,,,SCA-5,%,SURFACEmix LW PRO RD,,"",0,214,2,81,1,1,,Percent,63,212,68,10.00
496,490,1,"0","",2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,212,,,SCA-5,%,SURFACEmix LW PRO GP,,"",0,212,2,81,1,1,,Percent,63,210,68,10.00
489,483,1,"0","",2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,210,,,SCA-5,%,SURFACEmix LW PRO ED,,"",0,210,2,81,1,1,,Percent,63,208,68,10.00
541,534,1,"0","",2018-09-28 18:10:56,1,2017-09-28 18:10:56,9999-12-31 23:59:59,0,236,,,SCA-5,%,SURFACEmix LW PRO LLD,,"",0,236,2,81,1,1,,Percent,63,234,68,10.00
320,316,1,"0","",2018-09-28 18:10:52,1,2017-09-28 18:10:52,9999-12-31 23:59:59,0,89,,,SCA-5,%,SURFACEmix LW PRO SL,,"",0,89,2,81,1,1,,Percent,63,88,68,21.00
165,161,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,50,,,SCA-5,%,LITEmix 1325 (AB),,"",0,50,2,81,1,1,,Percent,63,50,68,19.00
173,169,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,51,,,SCA-5,%,LITEmix 1325 (SK),,"",0,51,2,81,1,1,,Percent,63,51,68,19.00
181,177,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,52,,,SCA-5,%,LITEmix 1400 (AB),,"",0,52,2,81,1,1,,Percent,63,52,68,10.00
211,207,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,57,,,SCA-5,%,PRODUCTIONmix 1600 (SK),,"",0,57,2,81,1,1,,Percent,63,57,68,28.50
196,192,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,55,,,SCA-5,%,PRODUCTIONmix 1500 PRO ,,"",0,55,2,81,1,1,,Percent,63,55,68,25.00
203,199,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,56,,,SCA-5,%,PRODUCTIONmix 1600,,"",0,56,2,81,1,1,,Percent,63,56,68,28.50
189,185,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,53,,,SCA-5,%,LITEmix 1400 (SK),,"",0,53,2,81,1,1,,Percent,63,53,68,10.00
274,270,1,"0","",2018-09-28 18:10:52,1,2017-09-28 18:10:52,9999-12-31 23:59:59,0,75,,,SCA-5,%,SURFACEmix LW (SK) ,,"",0,75,2,81,1,1,,Percent,63,75,68,29.00
279,275,1,"0","",2018-09-28 18:10:52,1,2017-09-28 18:10:52,9999-12-31 23:59:59,0,77,,,SCA-5,%,SURFACEmix LW PRO (SK) ,,"",0,77,2,81,1,1,,Percent,63,77,68,25.00
224,220,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,61,,,SCA-5,%,PRODUCTIONmix LW,,"",0,61,2,81,1,1,,Percent,63,61,68,25.00
228,224,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,62,,,SCA-5,%,PRODUCTIONmix LW (Sask),,"",0,62,2,81,1,1,,Percent,63,62,68,25.00
138,134,1,"0","",2018-09-28 18:10:50,1,2017-09-28 18:10:50,9999-12-31 23:59:59,0,45,,,SCA-5,%,iGain (AB),,"",0,45,2,81,1,1,,Percent,63,45,68,29.00
12,9,1,"0","",2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,76,,,SCA-5,%,SURFACEmix LW PRO,,"",0,76,2,81,1,1,,Percent,63,76,68,10.00
11,8,1,"0","",2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,76,,,SCA-6,%,SURFACEmix LW PRO,,"",0,76,2,81,1,1,,Percent,64,76,69,14.00
137,133,1,"0","",2018-09-28 18:10:50,1,2017-09-28 18:10:50,9999-12-31 23:59:59,0,45,,,SCA-6,%,iGain (AB),,"",0,45,2,81,1,1,,Percent,64,45,69,14.50
223,219,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,61,,,SCA-6,%,PRODUCTIONmix LW,,"",0,61,2,81,1,1,,Percent,64,61,69,14.00
235,231,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,63,,,SCA-6,%,PRODUCTIONmix THX ,,"",0,63,2,81,1,1,,Percent,64,63,69,3.00
227,223,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,62,,,SCA-6,%,PRODUCTIONmix LW (Sask),,"",0,62,2,81,1,1,,Percent,64,62,69,14.00
278,274,1,"0","",2018-09-28 18:10:52,1,2017-09-28 18:10:52,9999-12-31 23:59:59,0,77,,,SCA-6,%,SURFACEmix LW PRO (SK) ,,"",0,77,2,81,1,1,,Percent,64,77,69,14.00
187,183,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,53,,,SCA-6,%,LITEmix 1400 (SK),,"",0,53,2,81,1,1,,Percent,64,53,69,10.00
195,191,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,55,,,SCA-6,%,PRODUCTIONmix 1500 PRO ,,"",0,55,2,81,1,1,,Percent,64,55,69,14.00
179,175,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,52,,,SCA-6,%,LITEmix 1400 (AB),,"",0,52,2,81,1,1,,Percent,64,52,69,10.00
171,167,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,51,,,SCA-6,%,LITEmix 1325 (SK),,"",0,51,2,81,1,1,,Percent,64,51,69,19.00
163,159,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,50,,,SCA-6,%,LITEmix 1325 (AB),,"",0,50,2,81,1,1,,Percent,64,50,69,19.00
319,315,1,"0","",2018-09-28 18:10:52,1,2017-09-28 18:10:52,9999-12-31 23:59:59,0,89,,,SCA-6,%,SURFACEmix LW PRO SL,,"",0,89,2,81,1,1,,Percent,64,88,69,12.00
314,310,1,"0","",2018-09-28 18:10:52,1,2017-09-28 18:10:52,9999-12-31 23:59:59,0,88,,,SCA-6,%,ThixLite HT (SK) ,,"",0,88,2,81,1,1,,Percent,64,87,69,3.00
307,303,1,"0","",2018-09-28 18:10:52,1,2017-09-28 18:10:52,9999-12-31 23:59:59,0,87,,,SCA-6,%,ThixLite HT (AB) ,,"",0,87,2,81,1,1,,Percent,64,86,69,3.00
540,533,1,"0","",2018-09-28 18:10:56,1,2017-09-28 18:10:56,9999-12-31 23:59:59,0,236,,,SCA-6,%,SURFACEmix LW PRO LLD,,"",0,236,2,81,1,1,,Percent,64,234,69,15.00
521,514,1,"0","",2018-09-28 18:10:56,1,2017-09-28 18:10:56,9999-12-31 23:59:59,0,220,,,SCA-6,%,Wellseal,,"",0,220,2,81,1,1,,Percent,64,218,69,50.00
488,482,1,"0","",2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,210,,,SCA-6,%,SURFACEmix LW PRO ED,,"",0,210,2,81,1,1,,Percent,64,208,69,13.00
495,489,1,"0","",2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,212,,,SCA-6,%,SURFACEmix LW PRO GP,,"",0,212,2,81,1,1,,Percent,64,210,69,13.00
502,496,1,"0","",2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,214,,,SCA-6,%,SURFACEmix LW PRO RD,,"",0,214,2,81,1,1,,Percent,64,212,69,13.00
451,446,1,"0","",2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,194,,,SCA-6,%,SURFACEmix LW PRO SL (SK),,"",0,194,2,81,1,1,,Percent,64,192,69,12.00
164,160,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,50,,,SCA-7,%,LITEmix 1325 (AB),,"",0,50,2,81,1,1,,Percent,65,50,70,19.00
172,168,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,51,,,SCA-7,%,LITEmix 1325 (SK),,"",0,51,2,81,1,1,,Percent,65,51,70,19.00
180,176,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,52,,,SCA-7,%,LITEmix 1400 (AB),,"",0,52,2,81,1,1,,Percent,65,52,70,10.00
188,184,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,53,,,SCA-7,%,LITEmix 1400 (SK),,"",0,53,2,81,1,1,,Percent,65,53,70,10.00
132,128,1,"0","",2018-09-28 18:10:50,1,2017-09-28 18:10:50,9999-12-31 23:59:59,0,44,,,SG1500 AP1,%,iGain (SK),,"",0,44,2,81,1,1,,Percent,66,44,71,22.50
243,239,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,66,,,Silica Flour - 200 Mesh,%,Proteus Pro,,"",0,66,2,81,1,1,,Percent,67,66,72,224.00
239,235,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,65,,,Silica Flour - 200 Mesh,%,Proteus LCS,,"",0,65,2,81,1,1,,Percent,67,65,72,219.00
237,233,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,64,,,Silica Flour - 200 Mesh,%,Proteus Core,,"",0,64,2,81,1,1,,Percent,67,64,72,231.00
457,451,1,"0","",2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,196,,,Silica Flour - 200 Mesh,%,THERMAmix THX,,"",0,196,2,81,1,1,,Percent,67,194,72,125.00
293,289,1,"0","",2018-09-28 18:10:52,1,2017-09-28 18:10:52,9999-12-31 23:59:59,0,83,,,Silica Flour - 200 Mesh,%,Thermal 40 EXP,,"",0,83,2,81,1,1,,Percent,67,83,72,273.00
291,287,1,"0","",2018-09-28 18:10:52,1,2017-09-28 18:10:52,9999-12-31 23:59:59,0,82,,,Silica Flour - 200 Mesh,%,Thermal 40,,"",0,82,2,81,1,1,,Percent,67,82,72,286.00
298,294,1,"0","",2018-09-28 18:10:52,1,2017-09-28 18:10:52,9999-12-31 23:59:59,0,84,,,Silica Flour - 200 Mesh,%,THERMAmix EC,,"",0,84,2,81,1,1,,Percent,67,84,72,303.00
300,296,1,"0","",2018-09-28 18:10:52,1,2017-09-28 18:10:52,9999-12-31 23:59:59,0,85,,,Silica Flour - 200 Mesh,%,THERMAmix LT,,"",0,85,2,81,1,1,,Percent,67,85,72,125.00
434,429,1,"0","",2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,188,,,Silica Flour - 200 Mesh,%,LDP-C-0517,,"",0,188,2,81,1,1,,Percent,67,186,72,309.00
438,433,1,"0","",2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,190,,,Silica Flour - 200 Mesh,%,THERMAmix SLW,,"",0,190,2,81,1,1,,Percent,67,188,72,306.00
442,437,1,"0","",2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,192,,,Silica Flour - 200 Mesh,%,THERMAmix PRO,,"",0,192,2,81,1,1,,Percent,67,190,72,228.00
396,392,1,"0","",2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,160,,,Sanseal,%,SanSeal + Additives,,"",1,160,1,81,1,1,,Percent,71,159,76,1000.00
248,244,1,"0","",2018-09-28 18:10:52,1,2017-09-28 18:10:52,9999-12-31 23:59:59,0,68,,,Sanseal,%,SanSeal,,"",1,68,2,81,1,1,,Percent,71,68,76,1000.00
330,326,1,"0","",2018-09-28 18:10:52,1,2017-09-28 18:10:52,9999-12-31 23:59:59,0,94,,,"0:1:0 'C'",%,"0:1:0 'C' + Additives",,"",1,94,1,81,1,1,,Percent,72,93,77,1000.00
331,327,1,"0","",2018-09-28 18:10:52,1,2017-09-28 18:10:52,9999-12-31 23:59:59,0,95,,,"0:1:0 'G'",%,"0:1:0 'G' + Additives",,"",1,95,1,81,1,1,,Percent,73,94,78,1000.00
13,10,1,"0","",2018-09-28 18:10:49,1,2017-09-28 18:10:49,9999-12-31 23:59:59,0,9,,,"0:1:0 'G'",%,"1:1:0 'G'",,"",1,9,2,81,1,1,,Percent,73,9,78,620.00
4,4,1,"0","",2018-09-28 18:10:49,1,2017-09-28 18:10:49,9999-12-31 23:59:59,0,4,,,"0:1:0 'G'",%,"0:1:12 'G'",,"",1,4,1,81,1,1,,Percent,73,4,78,1000.00
21,18,1,"0","",2018-09-28 18:10:49,1,2017-09-28 18:10:49,9999-12-31 23:59:59,0,7,,,"0:1:0 'G'",%,"0:1:6 'G'",,"",1,7,1,81,1,1,,Percent,73,7,78,1000.00
