"ID","SYSTEM_ID","version","MODIFIED_USER_ID","MODIFIED_USER_NAME","MODIFIED_DATE_TIME","OPERATION_TYPE","EFFECTIVE_START_DATETIME","EFFECTIVE_END_DATETIME","ENTITY_STATUS","Amount","AdditiveBlendMethod","RootId","BlendChemicalId","BlendChemicalSystemId","IsBaseBlend","MeasureUnitId","BlendRecipe1Id","BlendRecipeSystemId","AdditionMethod","ParentId"
372,"",1,0,,2018-09-28 18:10:53,1,2017-09-28 18:10:53,9999-12-31 23:59:59,0,1000,1,136,119,119,1,1,136,136,1,136
373,"",1,0,,2018-09-28 18:10:53,1,2017-09-28 18:10:53,9999-12-31 23:59:59,0,1000,1,137,120,120,1,1,137,137,1,137
374,"",1,0,,2018-09-28 18:10:53,1,2017-09-28 18:10:53,9999-12-31 23:59:59,0,1000,1,138,121,121,1,1,138,138,1,138
375,"",1,0,,2018-09-28 18:10:53,1,2017-09-28 18:10:53,9999-12-31 23:59:59,0,1000,1,139,122,122,1,1,139,139,1,139
376,"",1,0,,2018-09-28 18:10:53,1,2017-09-28 18:10:53,9999-12-31 23:59:59,0,1000,1,140,123,123,1,1,140,140,1,140
377,"",1,0,,2018-09-28 18:10:53,1,2017-09-28 18:10:53,9999-12-31 23:59:59,0,1000,1,141,124,124,1,1,141,141,1,141
378,"",1,0,,2018-09-28 18:10:53,1,2017-09-28 18:10:53,9999-12-31 23:59:59,0,1000,1,142,125,125,1,1,142,142,1,142
379,"",1,0,,2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,1000,1,143,126,126,1,1,143,143,1,143
380,"",1,0,,2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,1000,1,144,127,127,1,1,144,144,1,144
381,"",1,0,,2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,1000,1,145,128,128,1,1,145,145,1,145
382,"",1,0,,2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,1000,1,146,129,129,1,1,146,146,1,146
383,"",1,0,,2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,1000,1,147,130,130,1,1,147,147,1,147
384,"",1,0,,2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,1000,1,148,131,131,1,1,148,148,1,148
385,"",1,0,,2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,1000,1,149,132,132,1,1,149,149,1,149
386,"",1,0,,2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,1000,1,150,133,133,1,1,150,150,1,150
387,"",1,0,,2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,1000,1,151,134,134,1,1,151,151,1,151
388,"",1,0,,2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,1000,1,152,135,135,1,1,152,152,1,152
389,"",1,0,,2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,1000,1,153,136,136,1,1,153,153,1,153
390,"",1,0,,2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,1000,1,154,137,137,1,1,154,154,1,154
391,"",1,0,,2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,1000,1,155,138,138,1,1,155,155,1,155
392,"",1,0,,2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,1000,1,156,139,139,1,1,156,156,1,156
393,"",1,0,,2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,1000,1,157,140,140,1,1,157,157,1,157
394,"",1,0,,2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,1000,1,158,141,141,1,1,158,158,1,158
395,"",1,0,,2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,1000,1,159,142,142,1,1,159,159,1,159
396,"",1,0,,2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,1000,1,160,76,76,1,1,160,160,1,160
397,"",1,0,,2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,1000,1,161,144,144,1,1,161,161,1,161
398,"",1,0,,2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,1000,1,162,145,145,1,1,162,162,1,162
399,"",1,0,,2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,1000,1,163,146,146,1,1,163,163,1,163
400,"",1,0,,2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,1000,1,164,147,147,1,1,164,164,1,164
401,"",1,0,,2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,1000,1,165,148,148,1,1,165,165,1,165
402,"",1,0,,2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,1000,1,166,149,149,1,1,166,166,1,166
403,"",1,0,,2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,1000,1,167,150,150,1,1,167,167,1,167
404,"",1,0,,2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,1000,1,168,152,152,1,1,168,168,1,168
405,"",1,0,,2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,1000,1,169,153,153,1,1,169,169,1,169
406,"",1,0,,2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,1000,1,170,154,154,1,1,170,170,1,170
407,"",1,0,,2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,1000,1,171,155,155,1,1,171,171,1,171
408,"",1,0,,2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,1000,1,172,156,156,1,1,172,172,1,172
409,"",1,0,,2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,1000,1,173,157,157,1,1,173,173,1,173
410,"",1,0,,2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,1000,1,174,158,158,1,1,174,174,1,174
411,"",1,0,,2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,1000,1,175,159,159,1,1,175,175,1,175
412,"",1,0,,2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,1000,1,176,160,160,1,1,176,176,1,176
414,"",1,0,,2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,1000,1,178,162,162,1,1,178,178,1,178
415,"",1,0,,2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,1000,1,179,163,163,1,1,179,179,1,179
416,"",1,0,,2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,1000,1,180,164,164,1,1,180,180,1,180
417,"",1,0,,2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,1000,1,181,165,165,1,1,181,181,1,181
418,"",1,0,,2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,1000,1,182,166,166,1,1,182,182,1,182
419,"",1,0,,2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,182,1,183,260,260,1,1,183,183,2,183
420,"",1,0,,2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,182,1,183,261,261,0,1,183,183,2,183
421,"",1,0,,2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,182,1,183,53,53,0,1,183,183,2,183
422,"",1,0,,2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,182,1,183,55,55,0,1,183,183,2,183
423,"",1,0,,2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,272,1,183,48,48,0,1,183,183,2,183
424,"",1,0,,2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,627,1,184,2,2,1,1,184,184,2,184
425,"",1,0,,2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,271,1,184,30,30,0,1,184,184,2,184
426,"",1,0,,2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,102,1,184,13,13,0,1,184,184,2,184
427,"",1,0,,2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,1000,1,185,262,262,1,1,185,185,1,185
428,"",1,0,,2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,529,1,186,4,4,1,1,186,186,2,186
429,"",1,0,,2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,210,1,186,35,35,0,1,186,186,2,186
430,"",1,0,,2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,121,1,186,30,30,0,1,186,186,2,186
431,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,140,1,186,13,13,0,1,186,186,2,186
432,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,1000,1,187,264,264,1,1,187,187,1,187
433,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,622,1,188,4,4,1,1,188,188,2,188
434,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,309,1,188,72,72,0,1,188,188,2,188
435,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,69,1,188,13,13,0,1,188,188,2,188
436,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,1000,1,189,266,266,1,1,189,189,1,189
437,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,622,1,190,2,2,1,1,190,190,2,190
438,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,306,1,190,72,72,0,1,190,190,2,190
439,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,72,1,190,13,13,0,1,190,190,2,190
440,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,1000,1,191,268,268,1,1,191,191,1,191
441,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,569,1,192,2,2,1,1,192,192,2,192
442,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,228,1,192,72,72,0,1,192,192,2,192
443,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,172,1,192,35,35,0,1,192,192,2,192
444,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,23,1,192,67,67,0,1,192,192,2,192
445,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,8,1,192,32,32,0,1,192,192,2,192
446,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,1000,1,193,270,270,1,1,193,193,1,193
447,"",1,0,,2018-09-28 18:10:52,1,2017-09-28 18:10:52,9999-12-31 23:59:59,0,1.5,1,89,27,27,0,1,89,89,2,89
448,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,491,1,194,2,2,1,1,194,194,2,194
449,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,147,1,194,36,36,0,1,194,194,2,194
450,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,327.5,1,194,273,273,0,1,194,194,2,194
451,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,12,1,194,69,69,0,1,194,194,2,194
452,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,21,1,194,68,68,0,1,194,194,2,194
453,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,1.5,1,194,27,27,0,1,194,194,2,194
454,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,1000,1,195,274,274,1,1,195,195,1,195
456,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,350,1,196,3,3,1,1,196,196,2,196
457,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,125,1,196,72,72,0,1,196,196,2,196
458,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,525,1,196,67,67,0,1,196,196,2,196
459,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,1000,1,197,276,276,1,1,197,197,1,197
460,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,930,1,198,2,2,1,1,198,198,2,198
461,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,56,1,198,67,67,0,1,198,198,2,198
462,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,5,1,198,20,20,0,1,198,198,2,198
463,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,9,1,198,32,32,0,1,198,198,2,198
464,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,1000,1,199,278,278,1,1,199,199,1,199
465,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,604,1,200,2,2,1,1,200,200,2,200
466,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,204,1,200,35,35,0,1,200,200,2,200
467,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,88,1,200,30,30,0,1,200,200,2,200
468,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,104,1,200,13,13,0,1,200,200,2,200
469,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,1000,1,201,281,281,1,1,201,201,1,201
470,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,766,1,202,2,2,1,1,202,202,2,202
471,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,230,1,202,273,273,0,1,202,202,2,202
472,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,4,1,202,32,32,0,1,202,202,2,202
473,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,1000,1,203,369,369,1,1,203,203,1,203
474,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,766,1,204,2,2,1,1,204,204,2,204
475,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,230,1,204,273,273,0,1,204,204,2,204
476,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,4,1,204,32,32,0,1,204,204,2,204
477,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,1000,1,205,371,371,1,1,205,205,1,205
478,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,766,1,206,2,2,1,1,206,206,2,206
479,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,230,1,206,273,273,0,1,206,206,2,206
480,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,4,1,206,32,32,0,1,206,206,2,206
481,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,1000,1,207,373,373,1,1,207,207,1,207
482,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,766,1,208,2,2,1,1,208,208,2,208
483,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,230,1,208,273,273,0,1,208,208,2,208
484,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,4,1,208,32,32,0,1,208,208,2,208
485,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,1000,1,209,375,375,1,1,209,209,1,209
486,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,610.5,1,210,2,2,1,1,210,210,2,210
487,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,115,1,210,35,35,0,1,210,210,2,210
488,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,13,1,210,69,69,0,1,210,210,2,210
489,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,10,1,210,68,68,0,1,210,210,2,210
490,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,250,1,210,273,273,0,1,210,210,2,210
491,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,1.5,1,210,27,27,0,1,210,210,2,210
492,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,1000,1,211,377,377,1,1,211,211,1,211
493,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,610.5,1,212,2,2,1,1,212,212,2,212
494,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,115,1,212,35,35,0,1,212,212,2,212
495,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,13,1,212,69,69,0,1,212,212,2,212
496,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,10,1,212,68,68,0,1,212,212,2,212
497,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,250,1,212,273,273,0,1,212,212,2,212
498,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,1.5,1,212,27,27,0,1,212,212,2,212
499,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,1000,1,213,379,379,1,1,213,213,1,213
500,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,610.5,1,214,2,2,1,1,214,214,2,214
501,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,115,1,214,35,35,0,1,214,214,2,214
502,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,13,1,214,69,69,0,1,214,214,2,214
503,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,10,1,214,68,68,0,1,214,214,2,214
504,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,250,1,214,273,273,0,1,214,214,2,214
505,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,1.5,1,214,27,27,0,1,214,214,2,214
506,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,1000,1,215,381,381,1,1,215,215,1,215
507,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,990,1,216,295,295,1,1,216,216,2,216
508,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,10,1,216,361,361,0,1,216,216,2,216
509,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,940,1,217,295,295,1,1,217,217,2,217
510,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,10,1,217,361,361,0,1,217,217,2,217
511,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,30,1,217,366,366,0,1,217,217,2,217
512,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,20,1,217,368,368,0,1,217,217,2,217
513,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,980,1,218,295,295,1,1,218,218,2,218
514,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,10,1,218,361,361,0,1,218,218,2,218
515,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,10,1,218,367,367,0,1,218,218,2,218
517,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,990,1,219,295,295,1,1,219,219,2,219
518,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,7,1,219,367,367,0,1,219,219,2,219
519,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,15,1,219,297,297,0,1,219,219,2,219
520,"",1,0,,2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,990,1,220,295,295,1,1,220,220,2,220
521,"",1,0,,2018-09-28 18:10:56,1,2017-09-28 18:10:56,9999-12-31 23:59:59,0,50,1,220,69,69,0,1,220,220,2,220
522,"",1,0,,2018-09-28 18:10:56,1,2017-09-28 18:10:56,9999-12-31 23:59:59,0,800,1,221,295,295,1,1,221,221,2,221
523,"",1,0,,2018-09-28 18:10:56,1,2017-09-28 18:10:56,9999-12-31 23:59:59,0,200,1,221,352,352,0,1,221,221,2,221
524,"",1,0,,2018-09-28 18:10:56,1,2017-09-28 18:10:56,9999-12-31 23:59:59,0,1000,1,222,295,295,1,1,222,222,1,222
525,"",1,0,,2018-09-28 18:10:56,1,2017-09-28 18:10:56,9999-12-31 23:59:59,0,1000,1,223,296,296,1,1,223,223,1,223
526,"",1,0,,2018-09-28 18:10:56,1,2017-09-28 18:10:56,9999-12-31 23:59:59,0,1000,1,224,294,294,1,1,224,224,1,224
527,"",1,0,,2018-09-28 18:10:56,1,2017-09-28 18:10:56,9999-12-31 23:59:59,0,1000,1,225,293,293,1,1,225,225,1,225
528,"",1,0,,2018-09-28 18:10:56,1,2017-09-28 18:10:56,9999-12-31 23:59:59,0,1000,1,226,292,292,1,1,226,226,1,226
529,"",1,0,,2018-09-28 18:10:56,1,2017-09-28 18:10:56,9999-12-31 23:59:59,0,1000,1,227,291,291,1,1,227,227,1,227
530,"",1,0,,2018-09-28 18:10:56,1,2017-09-28 18:10:56,9999-12-31 23:59:59,0,1000,1,228,290,290,1,1,228,228,1,228
531,"",1,0,,2018-09-28 18:10:56,1,2017-09-28 18:10:56,9999-12-31 23:59:59,0,1000,1,229,289,289,1,1,229,229,1,229
532,"",1,0,,2018-09-28 18:10:56,1,2017-09-28 18:10:56,9999-12-31 23:59:59,0,1000,1,230,288,288,1,1,230,230,1,230
533,"",1,0,,2018-09-28 18:10:56,1,2017-09-28 18:10:56,9999-12-31 23:59:59,0,1000,1,231,287,287,1,1,231,231,1,231
534,"",1,0,,2018-09-28 18:10:56,1,2017-09-28 18:10:56,9999-12-31 23:59:59,0,1000,1,232,286,286,1,1,232,232,1,232
535,"",1,0,,2018-09-28 18:10:56,1,2017-09-28 18:10:56,9999-12-31 23:59:59,0,1000,1,233,285,285,1,1,233,233,1,233
536,"",1,0,,2018-09-28 18:10:56,1,2017-09-28 18:10:56,9999-12-31 23:59:59,0,1000,1,234,284,284,1,1,234,234,1,234
537,"",1,0,,2018-09-28 18:10:56,1,2017-09-28 18:10:56,9999-12-31 23:59:59,0,0,1,235,398,398,1,1,235,235,2,235
538,"",1,0,,2018-09-28 18:10:56,1,2017-09-28 18:10:56,9999-12-31 23:59:59,0,450,1,236,2,2,1,1,236,236,2,236
539,"",1,0,,2018-09-28 18:10:56,1,2017-09-28 18:10:56,9999-12-31 23:59:59,0,325,1,236,35,35,0,1,236,236,2,236
540,"",1,0,,2018-09-28 18:10:56,1,2017-09-28 18:10:56,9999-12-31 23:59:59,0,15,1,236,69,69,0,1,236,236,2,236
541,"",1,0,,2018-09-28 18:10:56,1,2017-09-28 18:10:56,9999-12-31 23:59:59,0,10,1,236,68,68,0,1,236,236,2,236
542,"",1,0,,2018-09-28 18:10:56,1,2017-09-28 18:10:56,9999-12-31 23:59:59,0,200,1,236,1,1,0,1,236,236,2,236
543,"",1,0,,2018-09-28 18:10:56,1,2017-09-28 18:10:56,9999-12-31 23:59:59,0,1000,1,237,400,400,1,1,237,237,1,237
544,"",1,0,,2018-09-28 18:10:56,1,2017-09-28 18:10:56,9999-12-31 23:59:59,0,627,1,238,2,2,1,1,238,238,2,238
545,"",1,0,,2018-09-28 18:10:56,1,2017-09-28 18:10:56,9999-12-31 23:59:59,0,271,1,238,30,30,0,1,238,238,2,238
546,"",1,0,,2018-09-28 18:10:56,1,2017-09-28 18:10:56,9999-12-31 23:59:59,0,76,1,238,13,13,0,1,238,238,2,238
547,"",1,0,,2018-09-28 18:10:56,1,2017-09-28 18:10:56,9999-12-31 23:59:59,0,26,1,238,405,405,0,1,238,238,2,238
548,"",1,0,,2018-09-28 18:10:56,1,2017-09-28 18:10:56,9999-12-31 23:59:59,0,1000,1,239,403,403,1,1,239,239,1,239
549,"",1,0,,2018-09-28 18:10:56,1,2017-09-28 18:10:56,9999-12-31 23:59:59,0,410,1,240,3,3,1,1,240,240,2,240
550,"",1,0,,2018-09-28 18:10:56,1,2017-09-28 18:10:56,9999-12-31 23:59:59,0,533,1,240,35,35,0,1,240,240,2,240
551,"",1,0,,2018-09-28 18:10:56,1,2017-09-28 18:10:56,9999-12-31 23:59:59,0,57,1,240,41,41,0,1,240,240,2,240
552,"",1,0,,2018-09-28 18:10:56,1,2017-09-28 18:10:56,9999-12-31 23:59:59,0,1000,1,241,406,406,1,1,241,241,1,241
553,"",1,0,,2018-09-28 18:10:56,1,2017-09-28 18:10:56,9999-12-31 23:59:59,0,833,1,242,29,29,1,1,242,242,2,242
554,"",1,0,,2018-09-28 18:10:56,1,2017-09-28 18:10:56,9999-12-31 23:59:59,0,167,1,242,35,35,0,1,242,242,2,242
555,"",1,0,,2018-09-28 18:10:56,1,2017-09-28 18:10:56,9999-12-31 23:59:59,0,1000,1,243,408,408,1,1,243,243,1,243
556,"",1,0,,2018-09-28 18:10:56,1,2017-09-28 18:10:56,9999-12-31 23:59:59,0,750,1,244,4,4,1,1,244,244,2,244
557,"",1,0,,2018-09-28 18:10:56,1,2017-09-28 18:10:56,9999-12-31 23:59:59,0,210,1,244,30,30,0,1,244,244,2,244
558,"",1,0,,2018-09-28 18:10:56,1,2017-09-28 18:10:56,9999-12-31 23:59:59,0,40,1,244,67,67,0,1,244,244,2,244
559,"",1,0,,2018-09-28 18:10:56,1,2017-09-28 18:10:56,9999-12-31 23:59:59,0,1000,1,245,416,416,1,1,245,245,1,245
