"ID","SYSTEM_ID","version","MODIFIED_USER_ID","MODIFIED_USER_NAME","MODIFIED_DATE_TIME","OPERATION_TYPE","EFFECTIVE_START_DATETIME","EFFECTIVE_END_DATETIME","ENTITY_STATUS","NAME","DESCRIPTION"
225,"",1,15112,Awang,2017-02-15 12:49:05,3,2001-01-01 00:00:00,9999-12-31 00:00:00,0,ASM-3,ASM-3
226,"",1,15112,Awang,2017-02-15 12:49:05,3,2001-01-01 00:00:00,9999-12-31 00:00:00,0,B-1008,B-1008
229,"",1,15112,Awang,2017-02-15 12:49:05,3,2001-01-01 00:00:00,9999-12-31 00:00:00,0,CDF-6P,CDF-6P
230,"",1,15112,Awang,2017-02-15 12:49:05,3,2001-01-01 00:00:00,9999-12-31 00:00:00,0,CFL-10,CFL-10
231,"",1,15112,Awang,2017-02-15 12:49:05,3,2001-01-01 00:00:00,9999-12-31 00:00:00,0,CFL-8,CFL-8
232,"",1,15112,Awang,2017-02-15 12:49:05,3,2001-01-01 00:00:00,9999-12-31 00:00:00,0,FS-1,FS-1
233,"",1,15112,Awang,2017-02-15 12:49:05,3,2001-01-01 00:00:00,9999-12-31 00:00:00,0,HTR-3,HTR-3
235,"",1,15112,Awang,2017-02-15 12:49:05,3,2001-01-01 00:00:00,9999-12-31 00:00:00,0,L-20P,L-20P
236,"",1,15112,Awang,2017-02-15 12:49:05,3,2001-01-01 00:00:00,9999-12-31 00:00:00,0,LCF-7,LCF-7
237,"",1,15112,Awang,2017-02-15 12:49:05,3,2001-01-01 00:00:00,9999-12-31 00:00:00,0,LCL-10,LCL-10
238,"",1,15112,Awang,2017-02-15 12:49:05,3,2001-01-01 00:00:00,9999-12-31 00:00:00,0,MCR-7,MCR-7
239,"",1,15112,Awang,2017-02-15 12:49:05,3,2001-01-01 00:00:00,9999-12-31 00:00:00,0,One Part Spacer,One Part Spacer
240,"",1,15112,Awang,2017-02-15 12:49:05,3,2001-01-01 00:00:00,9999-12-31 00:00:00,0,SANJET Sand,SANJET Sand
241,"",1,15112,Awang,2017-02-15 12:49:05,3,2001-01-01 00:00:00,9999-12-31 00:00:00,0,SCC-2L,SCC-2L
242,"",1,15112,Awang,2017-02-15 12:49:05,3,2001-01-01 00:00:00,9999-12-31 00:00:00,0,Sodium Silicate,Sodium Silicate
243,"",1,15112,Awang,2017-02-15 12:49:05,3,2001-01-01 00:00:00,9999-12-31 00:00:00,0,Wellseal - G,Wellseal - G
245,"",1,15112,Awang,2017-02-15 12:49:05,3,2001-01-01 00:00:00,9999-12-31 00:00:00,0,WIE-1,WIE-1
246,"",1,15112,Awang,2017-02-15 12:49:05,3,2001-01-01 00:00:00,9999-12-31 00:00:00,0,WWS-1L,WWS-1L
247,"",1,15112,Awang,2017-02-15 12:49:05,3,2001-01-01 00:00:00,9999-12-31 00:00:00,0,WWS-4L,WWS-4L
248,"",1,15112,Awang,2017-02-15 12:49:05,3,2001-01-01 00:00:00,9999-12-31 00:00:00,0,WG-2BL,WG-2BL
249,"",1,15112,Awang,2017-02-15 12:49:05,3,2001-01-01 00:00:00,9999-12-31 00:00:00,0,LTR-3,LTR-3
250,"",1,29747,awang,2017-03-28 10:05:08,1,2016-06-01 00:00:00,9999-12-31 23:59:59,0,GSS-1,GSS-1
251,"",1,29747,awang,2017-06-16 08:57:18,1,2016-06-01 00:00:00,9999-12-31 23:59:59,0,EA-1,EA-1
252,"",1,29747,awang,2017-08-29 14:45:38,1,2016-06-01 00:00:00,9999-12-31 23:59:59,0,EA-3,EA-3
253,"",1,29747,awang,2018-01-04 14:00:32,1,2016-06-01 00:00:00,9999-12-31 23:59:59,0,MCR-9L,MCR-9L
254,"",1,29747,awang,2018-02-15 11:59:46,1,2016-06-01 00:00:00,9999-12-31 23:59:59,0,CDM-4,CDM-4
255,"",1,29747,awang,2018-03-28 17:06:44,1,2016-06-01 00:00:00,9999-12-31 23:59:59,0,"12/20 Round Sand","12/20 Round Sand"
256,"",1,29747,awang,2018-03-28 17:06:56,1,2016-06-01 00:00:00,9999-12-31 23:59:59,0,ASA-3W,ASA-3W
257,"",1,29747,awang,2018-03-28 17:07:13,1,2016-06-01 00:00:00,9999-12-31 23:59:59,0,Bio-Clear 2000,Bio-Clear 2000
258,"",1,29747,awang,2018-03-28 17:07:25,1,2016-06-01 00:00:00,9999-12-31 23:59:59,0,Buffer F,Buffer F
259,"",1,29747,awang,2018-03-28 17:07:37,1,2016-06-01 00:00:00,9999-12-31 23:59:59,0,BX-1LB,BX-1LB
260,"",1,29747,awang,2018-03-28 17:07:49,1,2016-06-01 00:00:00,9999-12-31 23:59:59,0,CAS-1,CAS-1
261,"",1,29747,awang,2018-03-28 17:08:03,1,2016-06-01 00:00:00,9999-12-31 23:59:59,0,CFL-14,CFL-14
262,"",1,29747,awang,2018-03-28 17:08:18,1,2016-06-01 00:00:00,9999-12-31 23:59:59,0,EF-1,EF-1
263,"",1,29747,awang,2018-03-28 17:08:30,1,2016-06-01 00:00:00,9999-12-31 23:59:59,0,HSSW-1,HSSW-1
264,"",1,29747,awang,2018-03-28 17:08:54,1,2016-06-01 00:00:00,9999-12-31 23:59:59,0,HTAI-6,HTAI-6
265,"",1,29747,awang,2018-03-28 17:09:09,1,2016-06-01 00:00:00,9999-12-31 23:59:59,0,HTAI-8,HTAI-8
266,"",1,29747,awang,2018-03-28 17:09:20,1,2016-06-01 00:00:00,9999-12-31 23:59:59,0,LCG-13,LCG-13
267,"",1,29747,awang,2018-03-28 17:09:34,1,2016-06-01 00:00:00,9999-12-31 23:59:59,0,SI-14W,SI-14W
268,"",1,29747,awang,2018-03-28 17:09:50,1,2016-06-01 00:00:00,9999-12-31 23:59:59,0,SSL-2,SSL-2
269,"",1,29747,awang,2018-03-28 17:10:05,1,2016-06-01 00:00:00,9999-12-31 23:59:59,0,WG-6P,WG-6P
270,"",1,29747,awang,2018-03-28 17:10:20,1,2016-06-01 00:00:00,9999-12-31 23:59:59,0,WG-6ZL,WG-6ZL
