"ID","ROOT_ID","PARENT_ID","BLEND_CHEMICAL_ID","AMOUNT","IS_BASE_BLEND","ADDITION_METHOD","ADDITIVE_BLEND_METHOD","UNIT_NAME","UNIT_ABBR","VERSION","LAST_MODIFIED_USER_ID","LAST_MODIFIED_USER_NAME","LAST_MODIFIED_DATE_TIME","LAST_OPERATION_TYPE","EFFECTIVE_START_DATE_TIME","EFFECTIVE_END_DATE_TIME","BLEND_CHEMICAL_NAME"
"304","87","87","41","12","0","2","1","Percent","%","1","0","","2018/9/28 18:10:52.6300000","1","2017/9/28 18:10:52.6300000","9999/12/31 23:59:59.9970000","GSS-1"
"305","87","87","67","24","0","2","1","Percent","%","1","0","","2018/9/28 18:10:52.6400000","1","2017/9/28 18:10:52.6400000","9999/12/31 23:59:59.9970000","SCA-1"
"306","87","87","20","8","0","2","1","Percent","%","1","0","","2018/9/28 18:10:52.6470000","1","2017/9/28 18:10:52.6470000","9999/12/31 23:59:59.9970000","CFL-3"
"307","87","87","69","3","0","2","1","Percent","%","1","0","","2018/9/28 18:10:52.6530000","1","2017/9/28 18:10:52.6530000","9999/12/31 23:59:59.9970000","SCA-6"
"308","87","87","38","73","0","2","1","Percent","%","1","0","","2018/9/28 18:10:52.6600000","1","2017/9/28 18:10:52.6600000","9999/12/31 23:59:59.9970000","FWC-2"
"309","88","88","3","586","1","2","1","Percent","%","1","0","","2018/9/28 18:10:52.6730000","1","2017/9/28 18:10:52.6730000","9999/12/31 23:59:59.9970000","Class G"
"310","88","88","36","294","0","2","1","Percent","%","1","0","","2018/9/28 18:10:52.6800000","1","2017/9/28 18:10:52.6800000","9999/12/31 23:59:59.9970000","Flyash (Sask)"
"311","88","88","41","12","0","2","1","Percent","%","1","0","","2018/9/28 18:10:52.6870000","1","2017/9/28 18:10:52.6870000","9999/12/31 23:59:59.9970000","GSS-1"
"312","88","88","67","24","0","2","1","Percent","%","1","0","","2018/9/28 18:10:52.6970000","1","2017/9/28 18:10:52.6970000","9999/12/31 23:59:59.9970000","SCA-1"
"313","88","88","20","8","0","2","1","Percent","%","1","0","","2018/9/28 18:10:52.7030000","1","2017/9/28 18:10:52.7030000","9999/12/31 23:59:59.9970000","CFL-3"
"314","88","88","69","3","0","2","1","Percent","%","1","0","","2018/9/28 18:10:52.7100000","1","2017/9/28 18:10:52.7100000","9999/12/31 23:59:59.9970000","SCA-6"
"315","88","88","38","73","0","2","1","Percent","%","1","0","","2018/9/28 18:10:52.7170000","1","2017/9/28 18:10:52.7170000","9999/12/31 23:59:59.9970000","FWC-2"
"316","89","89","2","491","1","2","1","Percent","%","1","0","","2018/9/28 18:10:52.7330000","1","2017/9/28 18:10:52.7330000","9999/12/31 23:59:59.9970000","Class C"
"317","89","89","35","147","0","2","1","Percent","%","1","0","","2018/9/28 18:10:52.7400000","1","2017/9/28 18:10:52.7400000","9999/12/31 23:59:59.9970000","Flyash"
"318","89","89","273","327.5","0","2","1","Percent","%","1","0","","2018/9/28 18:10:52.7430000","1","2017/9/28 18:10:52.7430000","9999/12/31 23:59:59.9970000","ECOmix"
"319","89","89","69","12","0","2","1","Percent","%","1","0","","2018/9/28 18:10:52.7570000","1","2017/9/28 18:10:52.7530000","9999/12/31 23:59:59.9970000","SCA-6"
"320","89","89","68","21","0","2","1","Percent","%","1","0","","2018/9/28 18:10:52.7730000","1","2017/9/28 18:10:52.7730000","9999/12/31 23:59:59.9970000","SCA-5"
"321","90","90","35","69","1","2","1","Percent","%","1","0","","2018/9/28 18:10:52.8300000","1","2017/9/28 18:10:52.8300000","9999/12/31 23:59:59.9970000","Flyash"
"322","90","90","12","138","0","2","1","Percent","%","1","0","","2018/9/28 18:10:52.8370000","1","2017/9/28 18:10:52.8370000","9999/12/31 23:59:59.9970000","CDM-2"
"323","90","90","38","103","0","2","1","Percent","%","1","0","","2018/9/28 18:10:52.8430000","1","2017/9/28 18:10:52.8430000","9999/12/31 23:59:59.9970000","FWC-2"
"324","90","90","29","690","0","2","1","Percent","%","1","0","","2018/9/28 18:10:52.8500000","1","2017/9/28 18:10:52.8500000","9999/12/31 23:59:59.9970000","Ciment Fondue"
"325","91","91","2","552","1","2","1","Percent","%","1","0","","2018/9/28 18:10:52.8630000","1","2017/9/28 18:10:52.8630000","9999/12/31 23:59:59.9970000","Class C"
"326","91","91","30","238","0","2","1","Percent","%","1","0","","2018/9/28 18:10:52.8700000","1","2017/9/28 18:10:52.8670000","9999/12/31 23:59:59.9970000","Densified Fume"
"327","91","91","16","210","0","2","1","Percent","%","1","0","","2018/9/28 18:10:52.8770000","1","2017/9/28 18:10:52.8770000","9999/12/31 23:59:59.9970000","CDM-6B"
"328","92","92","151","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:52.8900000","1","2017/9/28 18:10:52.8900000","9999/12/31 23:59:59.9970000","SURFACEmix LW PRO"
"329","93","93","257","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:52.9330000","1","2017/9/28 18:10:52.9300000","9999/12/31 23:59:59.9970000","0:1:0 'A'"
"330","94","94","77","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:52.9470000","1","2017/9/28 18:10:52.9470000","9999/12/31 23:59:59.9970000","0:1:0 'C'"
"331","95","95","78","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:52.9600000","1","2017/9/28 18:10:52.9600000","9999/12/31 23:59:59.9970000","0:1:0 'G'"
"332","96","96","79","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:52.9770000","1","2017/9/28 18:10:52.9770000","9999/12/31 23:59:59.9970000","0:1:12 'G'"
"333","97","97","80","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:52.9900000","1","2017/9/28 18:10:52.9900000","9999/12/31 23:59:59.9970000","0:1:2 'G'"
"334","98","98","81","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:53.0030000","1","2017/9/28 18:10:53.0030000","9999/12/31 23:59:59.9970000","0:1:4 'G'"
"335","99","99","82","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:53.0200000","1","2017/9/28 18:10:53.0200000","9999/12/31 23:59:59.9970000","0:1:6 'G'"
"336","100","100","83","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:53.0370000","1","2017/9/28 18:10:53.0370000","9999/12/31 23:59:59.9970000","0:1:8 'G'"
"337","101","101","84","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:53.0570000","1","2017/9/28 18:10:53.0570000","9999/12/31 23:59:59.9970000","1:1:0 'G'"
"338","102","102","86","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:53.1400000","1","2017/9/28 18:10:53.1400000","9999/12/31 23:59:59.9970000","1:1:12 'G'"
"339","103","103","88","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:53.2200000","1","2017/9/28 18:10:53.2200000","9999/12/31 23:59:59.9970000","1:1:2 'G'"
"340","104","104","90","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:53.2370000","1","2017/9/28 18:10:53.2330000","9999/12/31 23:59:59.9970000","1:1:4 'G'"
"341","105","105","92","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:53.2500000","1","2017/9/28 18:10:53.2500000","9999/12/31 23:59:59.9970000","1:1:6 'G'"
"342","106","106","94","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:53.2730000","1","2017/9/28 18:10:53.2730000","9999/12/31 23:59:59.9970000","1:1:8 'G'"
"343","107","107","96","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:53.2930000","1","2017/9/28 18:10:53.2930000","9999/12/31 23:59:59.9970000","2:1:0 'G'"
"344","108","108","98","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:53.3100000","1","2017/9/28 18:10:53.3100000","9999/12/31 23:59:59.9970000","2:1:12 'G'"
"345","109","109","100","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:53.3700000","1","2017/9/28 18:10:53.3700000","9999/12/31 23:59:59.9970000","2:1:2 'G'"
"346","110","110","102","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:53.4500000","1","2017/9/28 18:10:53.4500000","9999/12/31 23:59:59.9970000","2:1:4 'G'"
"347","111","111","104","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:53.4630000","1","2017/9/28 18:10:53.4630000","9999/12/31 23:59:59.9970000","2:1:6 'G'"
"348","112","112","106","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:53.4770000","1","2017/9/28 18:10:53.4770000","9999/12/31 23:59:59.9970000","2:1:8 'G'"
"349","113","113","85","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:53.5030000","1","2017/9/28 18:10:53.5000000","9999/12/31 23:59:59.9970000","1:1:0 'G' (Sask)"
"350","114","114","87","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:53.5170000","1","2017/9/28 18:10:53.5170000","9999/12/31 23:59:59.9970000","1:1:12 'G' (Sask)"
"351","115","115","89","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:53.5300000","1","2017/9/28 18:10:53.5300000","9999/12/31 23:59:59.9970000","1:1:2 'G' (Sask)"
"352","116","116","91","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:53.5430000","1","2017/9/28 18:10:53.5430000","9999/12/31 23:59:59.9970000","1:1:4 'G' (Sask)"
"353","117","117","93","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:53.5570000","1","2017/9/28 18:10:53.5570000","9999/12/31 23:59:59.9970000","1:1:6 'G' (Sask)"
"354","118","118","95","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:53.5730000","1","2017/9/28 18:10:53.5730000","9999/12/31 23:59:59.9970000","1:1:8 'G' (Sask)"
"355","119","119","97","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:53.5870000","1","2017/9/28 18:10:53.5870000","9999/12/31 23:59:59.9970000","2:1:0 'G' (Sask)"
"356","120","120","99","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:53.6030000","1","2017/9/28 18:10:53.6030000","9999/12/31 23:59:59.9970000","2:1:12 'G' (Sask)"
"357","121","121","101","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:53.6170000","1","2017/9/28 18:10:53.6170000","9999/12/31 23:59:59.9970000","2:1:2 'G' (Sask)"
"358","122","122","103","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:53.6330000","1","2017/9/28 18:10:53.6330000","9999/12/31 23:59:59.9970000","2:1:4 'G' (Sask)"
"359","123","123","105","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:53.6470000","1","2017/9/28 18:10:53.6470000","9999/12/31 23:59:59.9970000","2:1:6 'G' (Sask)"
"360","124","124","107","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:53.6670000","1","2017/9/28 18:10:53.6630000","9999/12/31 23:59:59.9970000","2:1:8 'G' (Sask)"
"361","125","125","109","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:53.6800000","1","2017/9/28 18:10:53.6800000","9999/12/31 23:59:59.9970000","Expandomix"
"362","126","126","110","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:53.6930000","1","2017/9/28 18:10:53.6930000","9999/12/31 23:59:59.9970000","EXPANDOmix PRO HT"
"363","127","127","112","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:53.7070000","1","2017/9/28 18:10:53.7070000","9999/12/31 23:59:59.9970000","EXPANDOmix PRO LT"
"364","128","128","114","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:53.7230000","1","2017/9/28 18:10:53.7230000","9999/12/31 23:59:59.9970000","Expandomix HT"
"365","129","129","116","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:53.7400000","1","2017/9/28 18:10:53.7400000","9999/12/31 23:59:59.9970000","Expandomix LWL"
"366","130","130","111","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:53.7600000","1","2017/9/28 18:10:53.7600000","9999/12/31 23:59:59.9970000","EXPANDOmix PRO HT (Sask)"
"367","131","131","113","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:53.8130000","1","2017/9/28 18:10:53.8130000","9999/12/31 23:59:59.9970000","EXPANDOmix PRO LT (Sask)"
"368","132","132","115","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:53.8500000","1","2017/9/28 18:10:53.8500000","9999/12/31 23:59:59.9970000","Expandomix HT (SK)"
"369","133","133","117","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:53.8670000","1","2017/9/28 18:10:53.8670000","9999/12/31 23:59:59.9970000","Glacial Mix"
"370","134","134","118","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:53.8830000","1","2017/9/28 18:10:53.8830000","9999/12/31 23:59:59.9970000","iBond"
"371","135","135","108","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:53.8970000","1","2017/9/28 18:10:53.8970000","9999/12/31 23:59:59.9970000","ASC IV"
"372","136","136","119","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:53.9130000","1","2017/9/28 18:10:53.9130000","9999/12/31 23:59:59.9970000","iGain (SK)"
"373","137","137","120","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:53.9270000","1","2017/9/28 18:10:53.9270000","9999/12/31 23:59:59.9970000","iGain (AB)"
"374","138","138","121","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:53.9400000","1","2017/9/28 18:10:53.9400000","9999/12/31 23:59:59.9970000","iPrime (AB)"
"375","139","139","122","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:53.9530000","1","2017/9/28 18:10:53.9530000","9999/12/31 23:59:59.9970000","iPrime (SK)"
"376","140","140","123","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:53.9700000","1","2017/9/28 18:10:53.9700000","9999/12/31 23:59:59.9970000","LCS 1600"
"377","141","141","124","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:53.9830000","1","2017/9/28 18:10:53.9830000","9999/12/31 23:59:59.9970000","LCS 1820"
"378","142","142","125","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:53.9930000","1","2017/9/28 18:10:53.9930000","9999/12/31 23:59:59.9970000","LITEmix 1325 (AB)"
"379","143","143","126","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:54.0070000","1","2017/9/28 18:10:54.0070000","9999/12/31 23:59:59.9970000","LITEmix 1325 (SK)"
"380","144","144","127","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:54.0230000","1","2017/9/28 18:10:54.0230000","9999/12/31 23:59:59.9970000","LITEmix 1400 (AB)"
"381","145","145","128","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:54.0400000","1","2017/9/28 18:10:54.0400000","9999/12/31 23:59:59.9970000","LITEmix 1400 (SK)"
"382","146","146","129","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:54.0530000","1","2017/9/28 18:10:54.0530000","9999/12/31 23:59:59.9970000","LITEmix EC"
"383","147","147","130","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:54.0700000","1","2017/9/28 18:10:54.0700000","9999/12/31 23:59:59.9970000","PRODUCTIONmix 1500 PRO "
"384","148","148","131","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:54.0870000","1","2017/9/28 18:10:54.0830000","9999/12/31 23:59:59.9970000","PRODUCTIONmix 1600"
"385","149","149","132","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:54.1030000","1","2017/9/28 18:10:54.1000000","9999/12/31 23:59:59.9970000","PRODUCTIONmix 1600 (SK)"
"386","150","150","133","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:54.1170000","1","2017/9/28 18:10:54.1170000","9999/12/31 23:59:59.9970000","PRODUCTIONmix 1725"
"387","151","151","134","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:54.1300000","1","2017/9/28 18:10:54.1300000","9999/12/31 23:59:59.9970000","PRODUCTIONmix EC"
"388","152","152","135","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:54.1470000","1","2017/9/28 18:10:54.1470000","9999/12/31 23:59:59.9970000","PRODUCTIONmix EC (Sask)"
"389","153","153","136","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:54.1630000","1","2017/9/28 18:10:54.1630000","9999/12/31 23:59:59.9970000","PRODUCTIONmix LW"
"390","154","154","137","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:54.1800000","1","2017/9/28 18:10:54.1770000","9999/12/31 23:59:59.9970000","PRODUCTIONmix LW (Sask)"
"391","155","155","138","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:54.1930000","1","2017/9/28 18:10:54.1930000","9999/12/31 23:59:59.9970000","PRODUCTIONmix THX "
"392","156","156","139","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:54.2100000","1","2017/9/28 18:10:54.2100000","9999/12/31 23:59:59.9970000","Proteus Core"
"393","157","157","140","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:54.2370000","1","2017/9/28 18:10:54.2370000","9999/12/31 23:59:59.9970000","Proteus LCS"
"394","158","158","141","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:54.2600000","1","2017/9/28 18:10:54.2570000","9999/12/31 23:59:59.9970000","Proteus Pro"
"395","159","159","142","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:54.2730000","1","2017/9/28 18:10:54.2730000","9999/12/31 23:59:59.9970000","RAS II"
"396","160","160","76","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:54.2870000","1","2017/9/28 18:10:54.2870000","9999/12/31 23:59:59.9970000","Sanseal"
"397","161","161","144","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:54.3030000","1","2017/9/28 18:10:54.3030000","9999/12/31 23:59:59.9970000","SanSeal HT"
"398","162","162","145","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:54.3170000","1","2017/9/28 18:10:54.3170000","9999/12/31 23:59:59.9970000","SSi"
"399","163","163","146","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:54.3330000","1","2017/9/28 18:10:54.3330000","9999/12/31 23:59:59.9970000","Superlite 13"
"400","164","164","147","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:54.3700000","1","2017/9/28 18:10:54.3670000","9999/12/31 23:59:59.9970000","Superlite 13 (CDM-5)"
"401","165","165","148","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:54.3900000","1","2017/9/28 18:10:54.3900000","9999/12/31 23:59:59.9970000","SUPERLITEmix PRO HT "
"402","166","166","149","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:54.4030000","1","2017/9/28 18:10:54.4030000","9999/12/31 23:59:59.9970000","SUPERLITEmix PRO "
"403","167","167","150","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:54.4330000","1","2017/9/28 18:10:54.4300000","9999/12/31 23:59:59.9970000","SURFACEmix LW (SK) "
"404","168","168","152","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:54.4500000","1","2017/9/28 18:10:54.4500000","9999/12/31 23:59:59.9970000","SURFACEmix LW PRO (SK) "
"405","169","169","153","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:54.4630000","1","2017/9/28 18:10:54.4630000","9999/12/31 23:59:59.9970000","SURFACEmix PRO"
"406","170","170","154","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:54.4770000","1","2017/9/28 18:10:54.4770000","9999/12/31 23:59:59.9970000","SURFACEmix PRO SL"
"407","171","171","155","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:54.4930000","1","2017/9/28 18:10:54.4900000","9999/12/31 23:59:59.9970000","SURFACEmix SLW"
"408","172","172","156","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:54.5070000","1","2017/9/28 18:10:54.5070000","9999/12/31 23:59:59.9970000","SurfLite (SK) "
"409","173","173","157","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:54.5200000","1","2017/9/28 18:10:54.5200000","9999/12/31 23:59:59.9970000","Thermal 40"
"410","174","174","158","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:54.5370000","1","2017/9/28 18:10:54.5370000","9999/12/31 23:59:59.9970000","Thermal 40 EXP"
"411","175","175","159","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:54.5570000","1","2017/9/28 18:10:54.5570000","9999/12/31 23:59:59.9970000","THERMAmix EC"
"412","176","176","160","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:54.5700000","1","2017/9/28 18:10:54.5700000","9999/12/31 23:59:59.9970000","THERMAmix LT"
"414","178","178","162","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:54.5830000","1","2017/9/28 18:10:54.5830000","9999/12/31 23:59:59.9970000","ThixLite HT (AB) "
"415","179","179","163","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:54.6000000","1","2017/9/28 18:10:54.5970000","9999/12/31 23:59:59.9970000","ThixLite HT (SK) "
"416","180","180","164","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:54.6130000","1","2017/9/28 18:10:54.6130000","9999/12/31 23:59:59.9970000","SURFACEmix LW PRO SL"
"417","181","181","165","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:54.6270000","1","2017/9/28 18:10:54.6270000","9999/12/31 23:59:59.9970000","LDP-C-0117"
"418","182","182","166","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:54.6400000","1","2017/9/28 18:10:54.6400000","9999/12/31 23:59:59.9970000","SUPERLITEmix 1160"
"419","183","183","260","182","1","2","1","Percent","%","1","0","","2018/9/28 18:10:54.7900000","1","2017/9/28 18:10:54.7900000","9999/12/31 23:59:59.9970000","Sil 1"
"420","183","183","261","182","0","2","1","Percent","%","1","0","","2018/9/28 18:10:54.8000000","1","2017/9/28 18:10:54.7970000","9999/12/31 23:59:59.9970000","Sil 4"
"421","183","183","53","182","0","2","1","Percent","%","1","0","","2018/9/28 18:10:54.8030000","1","2017/9/28 18:10:54.8030000","9999/12/31 23:59:59.9970000","LCG-2"
"422","183","183","55","182","0","2","1","Percent","%","1","0","","2018/9/28 18:10:54.8100000","1","2017/9/28 18:10:54.8100000","9999/12/31 23:59:59.9970000","LCG-5"
"423","183","183","48","272","0","2","1","Percent","%","1","0","","2018/9/28 18:10:54.8170000","1","2017/9/28 18:10:54.8170000","9999/12/31 23:59:59.9970000","LCC-1"
"424","184","184","2","627","1","2","1","Percent","%","1","0","","2018/9/28 18:10:54.8330000","1","2017/9/28 18:10:54.8300000","9999/12/31 23:59:59.9970000","Class C"
"425","184","184","30","271","0","2","1","Percent","%","1","0","","2018/9/28 18:10:54.8430000","1","2017/9/28 18:10:54.8430000","9999/12/31 23:59:59.9970000","Densified Fume"
"426","184","184","13","102","0","2","1","Percent","%","1","0","","2018/9/28 18:10:54.8630000","1","2017/9/28 18:10:54.8630000","9999/12/31 23:59:59.9970000","CDM-4"
"427","185","185","262","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:54.8800000","1","2017/9/28 18:10:54.8800000","9999/12/31 23:59:59.9970000","SUPERLITEmix 1160x"
"428","186","186","4","529","1","2","1","Percent","%","1","0","","2018/9/28 18:10:54.9170000","1","2017/9/28 18:10:54.9170000","9999/12/31 23:59:59.9970000","Intercem"
"429","186","186","35","210","0","2","1","Percent","%","1","0","","2018/9/28 18:10:54.9430000","1","2017/9/28 18:10:54.9430000","9999/12/31 23:59:59.9970000","Flyash"
"430","186","186","30","121","0","2","1","Percent","%","1","0","","2018/9/28 18:10:54.9770000","1","2017/9/28 18:10:54.9730000","9999/12/31 23:59:59.9970000","Densified Fume"
"431","186","186","13","140","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.0130000","1","2017/9/28 18:10:55.0130000","9999/12/31 23:59:59.9970000","CDM-4"
"432","187","187","264","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:55.0870000","1","2017/9/28 18:10:55.0870000","9999/12/31 23:59:59.9970000","SUPERLITEmix 1100x"
"433","188","188","4","622","1","2","1","Percent","%","1","0","","2018/9/28 18:10:55.1000000","1","2017/9/28 18:10:55.1000000","9999/12/31 23:59:59.9970000","Intercem"
"434","188","188","72","309","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.1070000","1","2017/9/28 18:10:55.1070000","9999/12/31 23:59:59.9970000","Silica Flour - 200 Mesh"
"435","188","188","13","69","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.1130000","1","2017/9/28 18:10:55.1130000","9999/12/31 23:59:59.9970000","CDM-4"
"436","189","189","266","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:55.1270000","1","2017/9/28 18:10:55.1270000","9999/12/31 23:59:59.9970000","LDP-C-0517"
"437","190","190","2","622","1","2","1","Percent","%","1","0","","2018/9/28 18:10:55.1430000","1","2017/9/28 18:10:55.1430000","9999/12/31 23:59:59.9970000","Class C"
"438","190","190","72","306","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.1500000","1","2017/9/28 18:10:55.1500000","9999/12/31 23:59:59.9970000","Silica Flour - 200 Mesh"
"439","190","190","13","72","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.1570000","1","2017/9/28 18:10:55.1570000","9999/12/31 23:59:59.9970000","CDM-4"
"440","191","191","268","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:55.1730000","1","2017/9/28 18:10:55.1700000","9999/12/31 23:59:59.9970000","THERMAmix SLW"
"441","192","192","2","569","1","2","1","Percent","%","1","0","","2018/9/28 18:10:55.1830000","1","2017/9/28 18:10:55.1830000","9999/12/31 23:59:59.9970000","Class C"
"442","192","192","72","228","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.1900000","1","2017/9/28 18:10:55.1900000","9999/12/31 23:59:59.9970000","Silica Flour - 200 Mesh"
"443","192","192","35","172","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.2000000","1","2017/9/28 18:10:55.1970000","9999/12/31 23:59:59.9970000","Flyash"
"444","192","192","67","23","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.2030000","1","2017/9/28 18:10:55.2030000","9999/12/31 23:59:59.9970000","SCA-1"
"445","192","192","32","8","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.2100000","1","2017/9/28 18:10:55.2100000","9999/12/31 23:59:59.9970000","EA-3"
"446","193","193","270","1000","1","1","1","Percent","%","1","0","","2018/9/28 18:10:55.2230000","1","2017/9/28 18:10:55.2230000","9999/12/31 23:59:59.9970000","THERMAmix PRO"
"447","89","89","27","1.5","0","2","1","Percent","%","1","0","","2018/9/28 18:10:52.8000000","1","2017/9/28 18:10:52.7970000","9999/12/31 23:59:59.9970000","CFR-2"
"448","194","194","2","491","1","2","1","Percent","%","1","0","","2018/9/28 18:10:55.2400000","1","2017/9/28 18:10:55.2400000","9999/12/31 23:59:59.9970000","Class C"
"449","194","194","36","147","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.2470000","1","2017/9/28 18:10:55.2470000","9999/12/31 23:59:59.9970000","Flyash (Sask)"
"450","194","194","273","327.5","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.2530000","1","2017/9/28 18:10:55.2500000","9999/12/31 23:59:59.9970000","ECOmix"
"451","194","194","69","12","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.2600000","1","2017/9/28 18:10:55.2600000","9999/12/31 23:59:59.9970000","SCA-6"
"452","194","194","68","21","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.2630000","1","2017/9/28 18:10:55.2630000","9999/12/31 23:59:59.9970000","SCA-5"
"453","194","194","27","1.5","0","2","1","Percent","%","1","0","","2018/9/28 18:10:55.2700000","1","2017/9/28 18:10:55.2700000","9999/12/31 23:59:59.9970000","CFR-2"
